epoch,lr-AdamW/pg1,lr-AdamW/pg2,step,train/loss_epoch,train/loss_step,train/pcc_epoch,val/loss_epoch,val/pcc_epoch
,5.220528696734432e-06,5.220528696734432e-06,405849,,,,,
38,,,405849,,1.7735843658447266,,,
,5.219584533834032e-06,5.219584533834032e-06,405899,,,,,
,5.219584533834032e-06,5.219584533834032e-06,405899,,,,,
,5.219584533834032e-06,5.219584533834032e-06,405899,,,,,
38,,,405899,,8.979796409606934,,,
,5.218640363088547e-06,5.218640363088547e-06,405949,,,,,
,5.218640363088547e-06,5.218640363088547e-06,405949,,,,,
,5.218640363088547e-06,5.218640363088547e-06,405949,,,,,
38,,,405949,,3.1147916316986084,,,
,5.217696184531709e-06,5.217696184531709e-06,405999,,,,,
,5.217696184531709e-06,5.217696184531709e-06,405999,,,,,
,5.217696184531709e-06,5.217696184531709e-06,405999,,,,,
38,,,405999,,12.230812072753906,,,
,5.216751998197251e-06,5.216751998197251e-06,406049,,,,,
,5.216751998197251e-06,5.216751998197251e-06,406049,,,,,
,5.216751998197251e-06,5.216751998197251e-06,406049,,,,,
38,,,406049,,10.552733421325684,,,
,5.215807804118906e-06,5.215807804118906e-06,406099,,,,,
,5.215807804118906e-06,5.215807804118906e-06,406099,,,,,
,5.215807804118906e-06,5.215807804118906e-06,406099,,,,,
38,,,406099,,6.708334445953369,,,
38,,,406106,10.198725700378418,,0.8915087580680847,,
,5.214863602330408e-06,5.214863602330408e-06,406149,,,,,
,5.214863602330408e-06,5.214863602330408e-06,406149,,,,,
,5.214863602330408e-06,5.214863602330408e-06,406149,,,,,
39,,,406149,,24.898395538330078,,,
,5.213919392865488e-06,5.213919392865488e-06,406199,,,,,
,5.213919392865488e-06,5.213919392865488e-06,406199,,,,,
,5.213919392865488e-06,5.213919392865488e-06,406199,,,,,
39,,,406199,,4.996920108795166,,,
,5.212975175757883e-06,5.212975175757883e-06,406249,,,,,
,5.212975175757883e-06,5.212975175757883e-06,406249,,,,,
,5.212975175757883e-06,5.212975175757883e-06,406249,,,,,
39,,,406249,,13.386136054992676,,,
,5.212030951041325e-06,5.212030951041325e-06,406299,,,,,
,5.212030951041325e-06,5.212030951041325e-06,406299,,,,,
,5.212030951041325e-06,5.212030951041325e-06,406299,,,,,
39,,,406299,,10.78492546081543,,,
,5.211086718749548e-06,5.211086718749548e-06,406349,,,,,
,5.211086718749548e-06,5.211086718749548e-06,406349,,,,,
,5.211086718749548e-06,5.211086718749548e-06,406349,,,,,
39,,,406349,,8.200160026550293,,,
,5.210142478916288e-06,5.210142478916288e-06,406399,,,,,
,5.210142478916288e-06,5.210142478916288e-06,406399,,,,,
,5.210142478916288e-06,5.210142478916288e-06,406399,,,,,
39,,,406399,,8.298474311828613,,,
,5.209198231575279e-06,5.209198231575279e-06,406449,,,,,
,5.209198231575279e-06,5.209198231575279e-06,406449,,,,,
,5.209198231575279e-06,5.209198231575279e-06,406449,,,,,
39,,,406449,,2.2497758865356445,,,
,5.208253976760255e-06,5.208253976760255e-06,406499,,,,,
,5.208253976760255e-06,5.208253976760255e-06,406499,,,,,
,5.208253976760255e-06,5.208253976760255e-06,406499,,,,,
39,,,406499,,3.7353591918945312,,,
,5.207309714504952e-06,5.207309714504952e-06,406549,,,,,
,5.207309714504952e-06,5.207309714504952e-06,406549,,,,,
,5.207309714504952e-06,5.207309714504952e-06,406549,,,,,
39,,,406549,,18.574119567871094,,,
,5.206365444843108e-06,5.206365444843108e-06,406599,,,,,
,5.206365444843108e-06,5.206365444843108e-06,406599,,,,,
,5.206365444843108e-06,5.206365444843108e-06,406599,,,,,
39,,,406599,,7.452362537384033,,,
,5.205421167808457e-06,5.205421167808457e-06,406649,,,,,
,5.205421167808457e-06,5.205421167808457e-06,406649,,,,,
,5.205421167808457e-06,5.205421167808457e-06,406649,,,,,
39,,,406649,,10.514406204223633,,,
,5.204476883434733e-06,5.204476883434733e-06,406699,,,,,
,5.204476883434733e-06,5.204476883434733e-06,406699,,,,,
,5.204476883434733e-06,5.204476883434733e-06,406699,,,,,
39,,,406699,,12.378334045410156,,,
,5.203532591755674e-06,5.203532591755674e-06,406749,,,,,
,5.203532591755674e-06,5.203532591755674e-06,406749,,,,,
,5.203532591755674e-06,5.203532591755674e-06,406749,,,,,
39,,,406749,,8.843012809753418,,,
,5.202588292805019e-06,5.202588292805019e-06,406799,,,,,
,5.202588292805019e-06,5.202588292805019e-06,406799,,,,,
,5.202588292805019e-06,5.202588292805019e-06,406799,,,,,
39,,,406799,,3.2031309604644775,,,
,5.2016439866165015e-06,5.2016439866165015e-06,406849,,,,,
,5.2016439866165015e-06,5.2016439866165015e-06,406849,,,,,
,5.2016439866165015e-06,5.2016439866165015e-06,406849,,,,,
39,,,406849,,2.6927578449249268,,,
,5.2006996732238615e-06,5.2006996732238615e-06,406899,,,,,
,5.2006996732238615e-06,5.2006996732238615e-06,406899,,,,,
,5.2006996732238615e-06,5.2006996732238615e-06,406899,,,,,
39,,,406899,,10.54029369354248,,,
,5.1997553526608335e-06,5.1997553526608335e-06,406949,,,,,
,5.1997553526608335e-06,5.1997553526608335e-06,406949,,,,,
,5.1997553526608335e-06,5.1997553526608335e-06,406949,,,,,
39,,,406949,,10.434514999389648,,,
,5.1988110249611565e-06,5.1988110249611565e-06,406999,,,,,
,5.1988110249611565e-06,5.1988110249611565e-06,406999,,,,,
,5.1988110249611565e-06,5.1988110249611565e-06,406999,,,,,
39,,,406999,,6.554367542266846,,,
,5.19786669015857e-06,5.19786669015857e-06,407049,,,,,
,5.19786669015857e-06,5.19786669015857e-06,407049,,,,,
,5.19786669015857e-06,5.19786669015857e-06,407049,,,,,
39,,,407049,,11.12651538848877,,,
,5.19692234828681e-06,5.19692234828681e-06,407099,,,,,
,5.19692234828681e-06,5.19692234828681e-06,407099,,,,,
,5.19692234828681e-06,5.19692234828681e-06,407099,,,,,
39,,,407099,,1.7921597957611084,,,
,5.195977999379617e-06,5.195977999379617e-06,407149,,,,,
,5.195977999379617e-06,5.195977999379617e-06,407149,,,,,
,5.195977999379617e-06,5.195977999379617e-06,407149,,,,,
39,,,407149,,8.154888153076172,,,
,5.195033643470727e-06,5.195033643470727e-06,407199,,,,,
,5.195033643470727e-06,5.195033643470727e-06,407199,,,,,
,5.195033643470727e-06,5.195033643470727e-06,407199,,,,,
39,,,407199,,22.65056610107422,,,
,5.194089280593881e-06,5.194089280593881e-06,407249,,,,,
,5.194089280593881e-06,5.194089280593881e-06,407249,,,,,
,5.194089280593881e-06,5.194089280593881e-06,407249,,,,,
39,,,407249,,4.797598838806152,,,
,5.193144910782819e-06,5.193144910782819e-06,407299,,,,,
,5.193144910782819e-06,5.193144910782819e-06,407299,,,,,
,5.193144910782819e-06,5.193144910782819e-06,407299,,,,,
39,,,407299,,8.262321472167969,,,
,5.192200534071279e-06,5.192200534071279e-06,407349,,,,,
,5.192200534071279e-06,5.192200534071279e-06,407349,,,,,
,5.192200534071279e-06,5.192200534071279e-06,407349,,,,,
39,,,407349,,3.760406255722046,,,
,5.1912561504929996e-06,5.1912561504929996e-06,407399,,,,,
,5.1912561504929996e-06,5.1912561504929996e-06,407399,,,,,
,5.1912561504929996e-06,5.1912561504929996e-06,407399,,,,,
39,,,407399,,9.644495964050293,,,
,5.190311760081722e-06,5.190311760081722e-06,407449,,,,,
,5.190311760081722e-06,5.190311760081722e-06,407449,,,,,
,5.190311760081722e-06,5.190311760081722e-06,407449,,,,,
39,,,407449,,9.936079978942871,,,
,5.189367362871187e-06,5.189367362871187e-06,407499,,,,,
,5.189367362871187e-06,5.189367362871187e-06,407499,,,,,
,5.189367362871187e-06,5.189367362871187e-06,407499,,,,,
39,,,407499,,13.447164535522461,,,
,5.188422958895134e-06,5.188422958895134e-06,407549,,,,,
,5.188422958895134e-06,5.188422958895134e-06,407549,,,,,
,5.188422958895134e-06,5.188422958895134e-06,407549,,,,,
39,,,407549,,4.743309020996094,,,
,5.187478548187305e-06,5.187478548187305e-06,407599,,,,,
,5.187478548187305e-06,5.187478548187305e-06,407599,,,,,
,5.187478548187305e-06,5.187478548187305e-06,407599,,,,,
39,,,407599,,5.384058952331543,,,
,5.186534130781439e-06,5.186534130781439e-06,407649,,,,,
,5.186534130781439e-06,5.186534130781439e-06,407649,,,,,
,5.186534130781439e-06,5.186534130781439e-06,407649,,,,,
39,,,407649,,11.448304176330566,,,
,5.185589706711278e-06,5.185589706711278e-06,407699,,,,,
,5.185589706711278e-06,5.185589706711278e-06,407699,,,,,
,5.185589706711278e-06,5.185589706711278e-06,407699,,,,,
39,,,407699,,5.8532490730285645,,,
,5.184645276010565e-06,5.184645276010565e-06,407749,,,,,
,5.184645276010565e-06,5.184645276010565e-06,407749,,,,,
,5.184645276010565e-06,5.184645276010565e-06,407749,,,,,
39,,,407749,,11.860241889953613,,,
,5.183700838713038e-06,5.183700838713038e-06,407799,,,,,
,5.183700838713038e-06,5.183700838713038e-06,407799,,,,,
,5.183700838713038e-06,5.183700838713038e-06,407799,,,,,
39,,,407799,,11.919377326965332,,,
,5.182756394852443e-06,5.182756394852443e-06,407849,,,,,
,5.182756394852443e-06,5.182756394852443e-06,407849,,,,,
,5.182756394852443e-06,5.182756394852443e-06,407849,,,,,
39,,,407849,,10.826217651367188,,,
,5.181811944462519e-06,5.181811944462519e-06,407899,,,,,
,5.181811944462519e-06,5.181811944462519e-06,407899,,,,,
,5.181811944462519e-06,5.181811944462519e-06,407899,,,,,
39,,,407899,,11.087142944335938,,,
,5.180867487577009e-06,5.180867487577009e-06,407949,,,,,
,5.180867487577009e-06,5.180867487577009e-06,407949,,,,,
,5.180867487577009e-06,5.180867487577009e-06,407949,,,,,
39,,,407949,,15.065677642822266,,,
,5.1799230242296576e-06,5.1799230242296576e-06,407999,,,,,
,5.1799230242296576e-06,5.1799230242296576e-06,407999,,,,,
,5.1799230242296576e-06,5.1799230242296576e-06,407999,,,,,
39,,,407999,,8.536888122558594,,,
,5.1789785544542034e-06,5.1789785544542034e-06,408049,,,,,
,5.1789785544542034e-06,5.1789785544542034e-06,408049,,,,,
,5.1789785544542034e-06,5.1789785544542034e-06,408049,,,,,
39,,,408049,,2.6311213970184326,,,
,5.178034078284395e-06,5.178034078284395e-06,408099,,,,,
,5.178034078284395e-06,5.178034078284395e-06,408099,,,,,
,5.178034078284395e-06,5.178034078284395e-06,408099,,,,,
39,,,408099,,6.913751125335693,,,
,5.1770895957539716e-06,5.1770895957539716e-06,408149,,,,,
,5.1770895957539716e-06,5.1770895957539716e-06,408149,,,,,
,5.1770895957539716e-06,5.1770895957539716e-06,408149,,,,,
39,,,408149,,6.098051071166992,,,
,5.176145106896677e-06,5.176145106896677e-06,408199,,,,,
,5.176145106896677e-06,5.176145106896677e-06,408199,,,,,
,5.176145106896677e-06,5.176145106896677e-06,408199,,,,,
39,,,408199,,9.943124771118164,,,
,5.175200611746256e-06,5.175200611746256e-06,408249,,,,,
,5.175200611746256e-06,5.175200611746256e-06,408249,,,,,
,5.175200611746256e-06,5.175200611746256e-06,408249,,,,,
39,,,408249,,11.667587280273438,,,
,5.174256110336452e-06,5.174256110336452e-06,408299,,,,,
,5.174256110336452e-06,5.174256110336452e-06,408299,,,,,
,5.174256110336452e-06,5.174256110336452e-06,408299,,,,,
39,,,408299,,12.09420108795166,,,
,5.17331160270101e-06,5.17331160270101e-06,408349,,,,,
,5.17331160270101e-06,5.17331160270101e-06,408349,,,,,
,5.17331160270101e-06,5.17331160270101e-06,408349,,,,,
39,,,408349,,9.340829849243164,,,
,5.172367088873673e-06,5.172367088873673e-06,408399,,,,,
,5.172367088873673e-06,5.172367088873673e-06,408399,,,,,
,5.172367088873673e-06,5.172367088873673e-06,408399,,,,,
39,,,408399,,15.960796356201172,,,
,5.171422568888187e-06,5.171422568888187e-06,408449,,,,,
,5.171422568888187e-06,5.171422568888187e-06,408449,,,,,
,5.171422568888187e-06,5.171422568888187e-06,408449,,,,,
39,,,408449,,16.69061851501465,,,
,5.170478042778295e-06,5.170478042778295e-06,408499,,,,,
,5.170478042778295e-06,5.170478042778295e-06,408499,,,,,
,5.170478042778295e-06,5.170478042778295e-06,408499,,,,,
39,,,408499,,17.192413330078125,,,
,5.169533510577744e-06,5.169533510577744e-06,408549,,,,,
,5.169533510577744e-06,5.169533510577744e-06,408549,,,,,
,5.169533510577744e-06,5.169533510577744e-06,408549,,,,,
39,,,408549,,11.010404586791992,,,
,5.168588972320279e-06,5.168588972320279e-06,408599,,,,,
,5.168588972320279e-06,5.168588972320279e-06,408599,,,,,
,5.168588972320279e-06,5.168588972320279e-06,408599,,,,,
39,,,408599,,5.492218971252441,,,
,5.167644428039643e-06,5.167644428039643e-06,408649,,,,,
,5.167644428039643e-06,5.167644428039643e-06,408649,,,,,
,5.167644428039643e-06,5.167644428039643e-06,408649,,,,,
39,,,408649,,22.220216751098633,,,
,5.166699877769584e-06,5.166699877769584e-06,408699,,,,,
,5.166699877769584e-06,5.166699877769584e-06,408699,,,,,
,5.166699877769584e-06,5.166699877769584e-06,408699,,,,,
39,,,408699,,12.761316299438477,,,
,5.1657553215438474e-06,5.1657553215438474e-06,408749,,,,,
,5.1657553215438474e-06,5.1657553215438474e-06,408749,,,,,
,5.1657553215438474e-06,5.1657553215438474e-06,408749,,,,,
39,,,408749,,2.790635347366333,,,
,5.164810759396181e-06,5.164810759396181e-06,408799,,,,,
,5.164810759396181e-06,5.164810759396181e-06,408799,,,,,
,5.164810759396181e-06,5.164810759396181e-06,408799,,,,,
39,,,408799,,10.36143684387207,,,
,5.163866191360328e-06,5.163866191360328e-06,408849,,,,,
,5.163866191360328e-06,5.163866191360328e-06,408849,,,,,
,5.163866191360328e-06,5.163866191360328e-06,408849,,,,,
39,,,408849,,3.4386839866638184,,,
,5.162921617470036e-06,5.162921617470036e-06,408899,,,,,
,5.162921617470036e-06,5.162921617470036e-06,408899,,,,,
,5.162921617470036e-06,5.162921617470036e-06,408899,,,,,
39,,,408899,,14.686033248901367,,,
,5.161977037759053e-06,5.161977037759053e-06,408949,,,,,
,5.161977037759053e-06,5.161977037759053e-06,408949,,,,,
,5.161977037759053e-06,5.161977037759053e-06,408949,,,,,
39,,,408949,,9.478004455566406,,,
,5.161032452261125e-06,5.161032452261125e-06,408999,,,,,
,5.161032452261125e-06,5.161032452261125e-06,408999,,,,,
,5.161032452261125e-06,5.161032452261125e-06,408999,,,,,
39,,,408999,,9.024139404296875,,,
,5.160087861009999e-06,5.160087861009999e-06,409049,,,,,
,5.160087861009999e-06,5.160087861009999e-06,409049,,,,,
,5.160087861009999e-06,5.160087861009999e-06,409049,,,,,
39,,,409049,,3.4203615188598633,,,
,5.159143264039423e-06,5.159143264039423e-06,409099,,,,,
,5.159143264039423e-06,5.159143264039423e-06,409099,,,,,
,5.159143264039423e-06,5.159143264039423e-06,409099,,,,,
39,,,409099,,5.683228969573975,,,
,5.158198661383144e-06,5.158198661383144e-06,409149,,,,,
,5.158198661383144e-06,5.158198661383144e-06,409149,,,,,
,5.158198661383144e-06,5.158198661383144e-06,409149,,,,,
39,,,409149,,12.18622875213623,,,
,5.15725405307491e-06,5.15725405307491e-06,409199,,,,,
,5.15725405307491e-06,5.15725405307491e-06,409199,,,,,
,5.15725405307491e-06,5.15725405307491e-06,409199,,,,,
39,,,409199,,4.07990026473999,,,
,5.156309439148467e-06,5.156309439148467e-06,409249,,,,,
,5.156309439148467e-06,5.156309439148467e-06,409249,,,,,
,5.156309439148467e-06,5.156309439148467e-06,409249,,,,,
39,,,409249,,25.45003318786621,,,
,5.155364819637569e-06,5.155364819637569e-06,409299,,,,,
,5.155364819637569e-06,5.155364819637569e-06,409299,,,,,
,5.155364819637569e-06,5.155364819637569e-06,409299,,,,,
39,,,409299,,7.78749942779541,,,
,5.1544201945759565e-06,5.1544201945759565e-06,409349,,,,,
,5.1544201945759565e-06,5.1544201945759565e-06,409349,,,,,
,5.1544201945759565e-06,5.1544201945759565e-06,409349,,,,,
39,,,409349,,13.399881362915039,,,
,5.153475563997383e-06,5.153475563997383e-06,409399,,,,,
,5.153475563997383e-06,5.153475563997383e-06,409399,,,,,
,5.153475563997383e-06,5.153475563997383e-06,409399,,,,,
39,,,409399,,3.155426025390625,,,
,5.152530927935597e-06,5.152530927935597e-06,409449,,,,,
,5.152530927935597e-06,5.152530927935597e-06,409449,,,,,
,5.152530927935597e-06,5.152530927935597e-06,409449,,,,,
39,,,409449,,15.463886260986328,,,
,5.151586286424347e-06,5.151586286424347e-06,409499,,,,,
,5.151586286424347e-06,5.151586286424347e-06,409499,,,,,
,5.151586286424347e-06,5.151586286424347e-06,409499,,,,,
39,,,409499,,3.3024089336395264,,,
,5.150641639497382e-06,5.150641639497382e-06,409549,,,,,
,5.150641639497382e-06,5.150641639497382e-06,409549,,,,,
,5.150641639497382e-06,5.150641639497382e-06,409549,,,,,
39,,,409549,,9.362825393676758,,,
,5.149696987188451e-06,5.149696987188451e-06,409599,,,,,
,5.149696987188451e-06,5.149696987188451e-06,409599,,,,,
,5.149696987188451e-06,5.149696987188451e-06,409599,,,,,
39,,,409599,,2.0926640033721924,,,
,5.148752329531304e-06,5.148752329531304e-06,409649,,,,,
,5.148752329531304e-06,5.148752329531304e-06,409649,,,,,
,5.148752329531304e-06,5.148752329531304e-06,409649,,,,,
39,,,409649,,9.067089080810547,,,
,5.147807666559689e-06,5.147807666559689e-06,409699,,,,,
,5.147807666559689e-06,5.147807666559689e-06,409699,,,,,
,5.147807666559689e-06,5.147807666559689e-06,409699,,,,,
39,,,409699,,8.940084457397461,,,
,5.146862998307358e-06,5.146862998307358e-06,409749,,,,,
,5.146862998307358e-06,5.146862998307358e-06,409749,,,,,
,5.146862998307358e-06,5.146862998307358e-06,409749,,,,,
39,,,409749,,4.912445545196533,,,
,5.145918324808063e-06,5.145918324808063e-06,409799,,,,,
,5.145918324808063e-06,5.145918324808063e-06,409799,,,,,
,5.145918324808063e-06,5.145918324808063e-06,409799,,,,,
39,,,409799,,9.293802261352539,,,
,5.144973646095549e-06,5.144973646095549e-06,409849,,,,,
,5.144973646095549e-06,5.144973646095549e-06,409849,,,,,
,5.144973646095549e-06,5.144973646095549e-06,409849,,,,,
39,,,409849,,1.2929531335830688,,,
,5.14402896220357e-06,5.14402896220357e-06,409899,,,,,
,5.14402896220357e-06,5.14402896220357e-06,409899,,,,,
,5.14402896220357e-06,5.14402896220357e-06,409899,,,,,
39,,,409899,,15.85903549194336,,,
,5.143084273165876e-06,5.143084273165876e-06,409949,,,,,
,5.143084273165876e-06,5.143084273165876e-06,409949,,,,,
,5.143084273165876e-06,5.143084273165876e-06,409949,,,,,
39,,,409949,,16.836837768554688,,,
,5.142139579016217e-06,5.142139579016217e-06,409999,,,,,
,5.142139579016217e-06,5.142139579016217e-06,409999,,,,,
,5.142139579016217e-06,5.142139579016217e-06,409999,,,,,
39,,,409999,,5.6472601890563965,,,
,5.141194879788346e-06,5.141194879788346e-06,410049,,,,,
,5.141194879788346e-06,5.141194879788346e-06,410049,,,,,
,5.141194879788346e-06,5.141194879788346e-06,410049,,,,,
39,,,410049,,15.466824531555176,,,
,5.140250175516015e-06,5.140250175516015e-06,410099,,,,,
,5.140250175516015e-06,5.140250175516015e-06,410099,,,,,
,5.140250175516015e-06,5.140250175516015e-06,410099,,,,,
39,,,410099,,11.409197807312012,,,
,5.139305466232971e-06,5.139305466232971e-06,410149,,,,,
,5.139305466232971e-06,5.139305466232971e-06,410149,,,,,
,5.139305466232971e-06,5.139305466232971e-06,410149,,,,,
39,,,410149,,25.254898071289062,,,
,5.138360751972968e-06,5.138360751972968e-06,410199,,,,,
,5.138360751972968e-06,5.138360751972968e-06,410199,,,,,
,5.138360751972968e-06,5.138360751972968e-06,410199,,,,,
39,,,410199,,12.49819564819336,,,
,5.137416032769759e-06,5.137416032769759e-06,410249,,,,,
,5.137416032769759e-06,5.137416032769759e-06,410249,,,,,
,5.137416032769759e-06,5.137416032769759e-06,410249,,,,,
39,,,410249,,12.861416816711426,,,
,5.136471308657094e-06,5.136471308657094e-06,410299,,,,,
,5.136471308657094e-06,5.136471308657094e-06,410299,,,,,
,5.136471308657094e-06,5.136471308657094e-06,410299,,,,,
39,,,410299,,11.768736839294434,,,
,5.135526579668726e-06,5.135526579668726e-06,410349,,,,,
,5.135526579668726e-06,5.135526579668726e-06,410349,,,,,
,5.135526579668726e-06,5.135526579668726e-06,410349,,,,,
39,,,410349,,15.663999557495117,,,
,5.134581845838407e-06,5.134581845838407e-06,410399,,,,,
,5.134581845838407e-06,5.134581845838407e-06,410399,,,,,
,5.134581845838407e-06,5.134581845838407e-06,410399,,,,,
39,,,410399,,5.947859764099121,,,
,5.13363710719989e-06,5.13363710719989e-06,410449,,,,,
,5.13363710719989e-06,5.13363710719989e-06,410449,,,,,
,5.13363710719989e-06,5.13363710719989e-06,410449,,,,,
39,,,410449,,15.845959663391113,,,
,5.132692363786928e-06,5.132692363786928e-06,410499,,,,,
,5.132692363786928e-06,5.132692363786928e-06,410499,,,,,
,5.132692363786928e-06,5.132692363786928e-06,410499,,,,,
39,,,410499,,12.155055046081543,,,
,5.131747615633272e-06,5.131747615633272e-06,410549,,,,,
,5.131747615633272e-06,5.131747615633272e-06,410549,,,,,
,5.131747615633272e-06,5.131747615633272e-06,410549,,,,,
39,,,410549,,18.959203720092773,,,
,5.130802862772676e-06,5.130802862772676e-06,410599,,,,,
,5.130802862772676e-06,5.130802862772676e-06,410599,,,,,
,5.130802862772676e-06,5.130802862772676e-06,410599,,,,,
39,,,410599,,4.659971237182617,,,
,5.129858105238894e-06,5.129858105238894e-06,410649,,,,,
,5.129858105238894e-06,5.129858105238894e-06,410649,,,,,
,5.129858105238894e-06,5.129858105238894e-06,410649,,,,,
39,,,410649,,12.568833351135254,,,
,5.128913343065677e-06,5.128913343065677e-06,410699,,,,,
,5.128913343065677e-06,5.128913343065677e-06,410699,,,,,
,5.128913343065677e-06,5.128913343065677e-06,410699,,,,,
39,,,410699,,10.446563720703125,,,
,5.127968576286782e-06,5.127968576286782e-06,410749,,,,,
,5.127968576286782e-06,5.127968576286782e-06,410749,,,,,
,5.127968576286782e-06,5.127968576286782e-06,410749,,,,,
39,,,410749,,11.834362983703613,,,
,5.1270238049359584e-06,5.1270238049359584e-06,410799,,,,,
,5.1270238049359584e-06,5.1270238049359584e-06,410799,,,,,
,5.1270238049359584e-06,5.1270238049359584e-06,410799,,,,,
39,,,410799,,10.47380542755127,,,
,5.1260790290469646e-06,5.1260790290469646e-06,410849,,,,,
,5.1260790290469646e-06,5.1260790290469646e-06,410849,,,,,
,5.1260790290469646e-06,5.1260790290469646e-06,410849,,,,,
39,,,410849,,3.742811679840088,,,
,5.1251342486535494e-06,5.1251342486535494e-06,410899,,,,,
,5.1251342486535494e-06,5.1251342486535494e-06,410899,,,,,
,5.1251342486535494e-06,5.1251342486535494e-06,410899,,,,,
39,,,410899,,8.56608772277832,,,
,5.124189463789471e-06,5.124189463789471e-06,410949,,,,,
,5.124189463789471e-06,5.124189463789471e-06,410949,,,,,
,5.124189463789471e-06,5.124189463789471e-06,410949,,,,,
39,,,410949,,19.23072624206543,,,
,5.1232446744884835e-06,5.1232446744884835e-06,410999,,,,,
,5.1232446744884835e-06,5.1232446744884835e-06,410999,,,,,
,5.1232446744884835e-06,5.1232446744884835e-06,410999,,,,,
39,,,410999,,1.1102275848388672,,,
,5.122299880784339e-06,5.122299880784339e-06,411049,,,,,
,5.122299880784339e-06,5.122299880784339e-06,411049,,,,,
,5.122299880784339e-06,5.122299880784339e-06,411049,,,,,
39,,,411049,,9.608314514160156,,,
,5.121355082710792e-06,5.121355082710792e-06,411099,,,,,
,5.121355082710792e-06,5.121355082710792e-06,411099,,,,,
,5.121355082710792e-06,5.121355082710792e-06,411099,,,,,
39,,,411099,,4.759483337402344,,,
,5.120410280301599e-06,5.120410280301599e-06,411149,,,,,
,5.120410280301599e-06,5.120410280301599e-06,411149,,,,,
,5.120410280301599e-06,5.120410280301599e-06,411149,,,,,
39,,,411149,,5.781141757965088,,,
,5.119465473590514e-06,5.119465473590514e-06,411199,,,,,
,5.119465473590514e-06,5.119465473590514e-06,411199,,,,,
,5.119465473590514e-06,5.119465473590514e-06,411199,,,,,
39,,,411199,,13.42473316192627,,,
,5.118520662611295e-06,5.118520662611295e-06,411249,,,,,
,5.118520662611295e-06,5.118520662611295e-06,411249,,,,,
,5.118520662611295e-06,5.118520662611295e-06,411249,,,,,
39,,,411249,,13.641836166381836,,,
,5.117575847397693e-06,5.117575847397693e-06,411299,,,,,
,5.117575847397693e-06,5.117575847397693e-06,411299,,,,,
,5.117575847397693e-06,5.117575847397693e-06,411299,,,,,
39,,,411299,,22.500732421875,,,
,5.116631027983464e-06,5.116631027983464e-06,411349,,,,,
,5.116631027983464e-06,5.116631027983464e-06,411349,,,,,
,5.116631027983464e-06,5.116631027983464e-06,411349,,,,,
39,,,411349,,16.447505950927734,,,
,5.1156862044023656e-06,5.1156862044023656e-06,411399,,,,,
,5.1156862044023656e-06,5.1156862044023656e-06,411399,,,,,
,5.1156862044023656e-06,5.1156862044023656e-06,411399,,,,,
39,,,411399,,8.362985610961914,,,
,5.114741376688153e-06,5.114741376688153e-06,411449,,,,,
,5.114741376688153e-06,5.114741376688153e-06,411449,,,,,
,5.114741376688153e-06,5.114741376688153e-06,411449,,,,,
39,,,411449,,11.339351654052734,,,
,5.11379654487458e-06,5.11379654487458e-06,411499,,,,,
,5.11379654487458e-06,5.11379654487458e-06,411499,,,,,
,5.11379654487458e-06,5.11379654487458e-06,411499,,,,,
39,,,411499,,6.569490432739258,,,
,5.1128517089954055e-06,5.1128517089954055e-06,411549,,,,,
,5.1128517089954055e-06,5.1128517089954055e-06,411549,,,,,
,5.1128517089954055e-06,5.1128517089954055e-06,411549,,,,,
39,,,411549,,8.109064102172852,,,
,5.1119068690843835e-06,5.1119068690843835e-06,411599,,,,,
,5.1119068690843835e-06,5.1119068690843835e-06,411599,,,,,
,5.1119068690843835e-06,5.1119068690843835e-06,411599,,,,,
39,,,411599,,7.524505138397217,,,
,5.11096202517527e-06,5.11096202517527e-06,411649,,,,,
,5.11096202517527e-06,5.11096202517527e-06,411649,,,,,
,5.11096202517527e-06,5.11096202517527e-06,411649,,,,,
39,,,411649,,3.296647787094116,,,
,5.110017177301823e-06,5.110017177301823e-06,411699,,,,,
,5.110017177301823e-06,5.110017177301823e-06,411699,,,,,
,5.110017177301823e-06,5.110017177301823e-06,411699,,,,,
39,,,411699,,1.7065465450286865,,,
,5.109072325497798e-06,5.109072325497798e-06,411749,,,,,
,5.109072325497798e-06,5.109072325497798e-06,411749,,,,,
,5.109072325497798e-06,5.109072325497798e-06,411749,,,,,
39,,,411749,,20.825681686401367,,,
,5.108127469796952e-06,5.108127469796952e-06,411799,,,,,
,5.108127469796952e-06,5.108127469796952e-06,411799,,,,,
,5.108127469796952e-06,5.108127469796952e-06,411799,,,,,
39,,,411799,,2.8019518852233887,,,
,5.107182610233041e-06,5.107182610233041e-06,411849,,,,,
,5.107182610233041e-06,5.107182610233041e-06,411849,,,,,
,5.107182610233041e-06,5.107182610233041e-06,411849,,,,,
39,,,411849,,1.5191303491592407,,,
,5.106237746839823e-06,5.106237746839823e-06,411899,,,,,
,5.106237746839823e-06,5.106237746839823e-06,411899,,,,,
,5.106237746839823e-06,5.106237746839823e-06,411899,,,,,
39,,,411899,,11.085000991821289,,,
,5.105292879651056e-06,5.105292879651056e-06,411949,,,,,
,5.105292879651056e-06,5.105292879651056e-06,411949,,,,,
,5.105292879651056e-06,5.105292879651056e-06,411949,,,,,
39,,,411949,,10.553013801574707,,,
,5.104348008700495e-06,5.104348008700495e-06,411999,,,,,
,5.104348008700495e-06,5.104348008700495e-06,411999,,,,,
